SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2021-22,Pre+Season,SAS,San Antonio Spurs,2,1,1,4.3,50.0,50.0,40.0,0.0,60.0,10.0,0.0,10.0,40.0,75.0,25.0,100,0.0,87.5,12.5
2021-22,Pre+Season,TOR,Toronto Raptors,2,1,1,4.2,66.7,33.3,47.1,11.8,35.3,11.8,17.6,41.2,35.3,25.0,75.0,100,0.0,50.0,50.0
2021-22,Pre+Season,UTA,Utah Jazz,1,1,0,4.7,60.0,40.0,40.0,0.0,30.0,0.0,30.0,30.0,40.0,50.0,50.0,100,0.0,66.7,33.3
2021-22,Pre+Season,CHA,Charlotte Hornets,1,0,1,2.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Pre+Season,LAL,Los Angeles Lakers,3,0,3,2.0,50.0,50.0,66.7,33.3,0.0,0.0,33.3,33.3,33.3,0.0,100,0.0,0.0,0.0,100
2021-22,Pre+Season,MEM,Memphis Grizzlies,3,0,3,4.2,58.8,41.2,66.7,26.7,20.0,0.0,13.3,13.3,40.0,60.0,40.0,100,0.0,66.7,33.3
2021-22,Pre+Season,MIL,Milwaukee Bucks,2,0,2,4.8,63.2,36.8,57.1,0.0,0.0,14.3,42.9,0.0,57.1,0.0,100,0.0,0.0,0.0,100
2021-22,Pre+Season,NOP,New Orleans Pelicans,1,0,1,1.2,66.7,33.3,100,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0,0.0,100
2021-22,Pre+Season,PHI,Philadelphia 76ers,1,0,1,3.8,100,0.0,40.0,0.0,0.0,0.0,60.0,0.0,40.0,100,0.0,0.0,0.0,100,0.0
2021-22,Pre+Season,WAS,Washington Wizards,3,0,3,4.1,45.5,54.5,47.1,11.8,35.3,0.0,17.6,11.8,35.3,0.0,100,50.0,50.0,16.7,83.3
2021-22,Regular+Season,PHX,Phoenix Suns,42,33,9,3.1,67.0,33.0,50.1,12.1,24.5,5.0,25.3,14.8,38.0,55.8,44.2,83.9,16.1,62.7,37.3
2021-22,Regular+Season,TOR,Toronto Raptors,45,26,19,4.0,61.6,38.4,44.8,3.9,31.4,10.2,23.8,15.8,40.9,38.0,62.0,69.8,30.2,48.1,51.9
2021-22,Regular+Season,CHI,Chicago Bulls,41,25,16,3.4,74.2,25.8,54.6,18.9,13.8,5.9,31.6,10.3,35.7,30.7,69.3,88.2,11.8,39.0,61.0
2021-22,Regular+Season,WAS,Washington Wizards,40,25,15,4.0,55.2,44.8,42.0,10.5,36.2,3.1,21.8,10.8,31.5,47.5,52.5,87.0,13.0,61.9,38.1
2021-22,Regular+Season,LAC,LA Clippers,42,24,18,3.5,58.5,41.5,39.4,6.7,36.5,5.2,24.1,13.5,32.6,43.4,56.6,76.6,23.4,56.1,43.9
2021-22,Regular+Season,MIL,Milwaukee Bucks,41,24,17,3.0,58.7,41.3,43.6,9.9,31.7,7.6,24.8,12.9,33.7,39.4,60.6,65.6,34.4,48.0,52.0
2021-22,Regular+Season,PHI,Philadelphia 76ers,45,24,21,4.0,65.4,34.6,46.0,12.1,27.3,4.0,26.8,10.4,33.8,46.2,53.8,72.2,27.8,53.5,46.5
2021-22,Regular+Season,DEN,Denver Nuggets,40,23,17,4.0,64.5,35.5,51.9,9.2,19.0,6.1,29.1,13.3,42.7,50.0,50.0,90.9,9.1,58.0,42.0
2021-22,Regular+Season,GSW,Golden State Warriors,42,23,19,3.5,54.8,45.2,51.3,7.7,27.9,7.1,20.8,19.2,43.6,50.0,50.0,75.9,24.1,56.9,43.1
2021-22,Regular+Season,MIA,Miami Heat,38,23,15,3.5,54.6,45.4,35.7,10.0,36.4,4.3,27.9,16.1,25.7,40.0,60.0,67.6,32.4,51.2,48.8
2021-22,Regular+Season,BKN,Brooklyn Nets,42,22,20,3.9,62.9,37.1,47.2,12.1,25.2,4.2,27.6,10.5,35.2,48.9,51.1,71.9,28.1,54.9,45.1
2021-22,Regular+Season,CLE,Cleveland Cavaliers,46,22,24,3.4,57.0,43.0,45.3,7.8,27.7,4.5,27.1,15.4,37.4,55.6,44.4,81.8,18.2,63.2,36.8
2021-22,Regular+Season,DAL,Dallas Mavericks,38,22,16,3.4,54.2,45.8,49.8,6.6,30.8,3.3,19.4,11.0,43.2,38.2,61.8,82.1,17.9,51.0,49.0
2021-22,Regular+Season,LAL,Los Angeles Lakers,47,21,26,4.5,59.5,40.5,49.0,7.1,31.1,9.1,19.9,12.1,41.9,43.2,56.8,72.3,27.7,51.9,48.1
2021-22,Regular+Season,MEM,Memphis Grizzlies,32,21,11,3.9,65.7,34.3,46.9,5.3,24.8,10.9,28.4,15.8,41.6,26.8,73.2,76.0,24.0,39.6,60.4
2021-22,Regular+Season,MIN,Minnesota Timberwolves,38,20,18,3.3,53.3,46.7,40.9,8.6,33.3,10.8,25.8,15.1,32.3,31.6,68.4,61.3,38.7,42.0,58.0
2021-22,Regular+Season,CHA,Charlotte Hornets,37,19,18,4.4,53.4,46.6,43.1,5.4,36.0,6.8,21.0,15.5,37.6,54.4,45.6,86.4,13.6,65.9,34.1
2021-22,Regular+Season,ATL,Atlanta Hawks,38,18,20,3.5,60.1,39.9,50.5,16.4,25.6,2.7,23.9,10.6,34.1,40.5,59.5,64.0,36.0,46.5,53.5
2021-22,Regular+Season,DET,Detroit Pistons,44,18,26,3.3,65.0,35.0,51.8,8.8,24.1,2.2,24.1,11.7,43.1,29.6,70.4,90.9,9.1,44.1,55.9
2021-22,Regular+Season,NYK,New York Knicks,44,18,26,3.5,56.3,43.7,41.9,5.5,37.1,5.5,21.0,7.2,36.4,54.1,45.9,86.1,13.9,66.0,34.0
2021-22,Regular+Season,SAC,Sacramento Kings,40,17,23,3.9,65.3,34.7,49.0,11.4,22.2,7.4,28.8,16.0,37.6,36.0,64.0,88.5,11.5,48.2,51.8
2021-22,Regular+Season,UTA,Utah Jazz,40,17,23,3.5,52.8,47.2,43.0,3.2,33.2,8.2,23.7,17.7,39.9,42.6,57.4,74.3,25.7,53.4,46.6
2021-22,Regular+Season,OKC,Oklahoma City Thunder,38,16,22,3.9,59.7,40.3,46.3,3.4,28.3,7.4,25.4,13.4,42.9,48.1,51.9,78.8,21.2,57.0,43.0
2021-22,Regular+Season,SAS,San Antonio Spurs,39,15,24,3.8,66.5,33.5,55.4,12.9,21.6,6.8,23.0,12.6,42.4,46.8,53.2,85.0,15.0,54.6,45.4
2021-22,Regular+Season,NOP,New Orleans Pelicans,32,14,18,3.6,66.7,33.3,46.7,10.4,22.2,6.3,31.1,9.3,36.3,50.8,49.2,75.0,25.0,56.6,43.4
2021-22,Regular+Season,POR,Portland Trail Blazers,33,14,19,3.2,61.8,38.2,47.8,3.9,23.5,8.2,28.6,16.9,43.9,45.9,54.1,75.0,25.0,53.1,46.9
2021-22,Regular+Season,BOS,Boston Celtics,35,13,22,4.7,66.7,33.3,50.4,9.3,21.7,7.0,27.8,13.3,41.2,41.4,58.6,80.0,20.0,50.0,50.0
2021-22,Regular+Season,HOU,Houston Rockets,31,13,18,3.8,54.5,45.5,38.6,2.3,35.2,9.5,26.1,10.6,36.4,45.1,54.9,67.7,32.3,53.7,46.3
2021-22,Regular+Season,ORL,Orlando Magic,33,13,20,3.8,60.3,39.7,46.0,5.4,20.7,4.6,33.3,12.3,40.6,35.0,65.0,72.2,27.8,43.6,56.4
2021-22,Regular+Season,IND,Indiana Pacers,45,11,34,4.1,57.6,42.4,46.2,6.9,29.5,5.5,24.3,13.9,39.3,40.0,60.0,64.7,35.3,47.4,52.6
2021-22,Playoffs,BOS,Boston Celtics,12,7,5,2.7,66.0,34.0,45.6,3.5,21.1,8.8,33.3,10.5,42.1,23.1,76.9,100,0.0,41.2,58.8
2021-22,Playoffs,GSW,Golden State Warriors,9,6,3,3.8,51.7,48.3,45.7,10.9,29.3,5.4,25.0,14.1,34.8,47.6,52.4,77.8,22.2,56.7,43.3
2021-22,Playoffs,MEM,Memphis Grizzlies,8,4,4,4.1,64.8,35.2,52.4,0.0,25.0,7.1,22.6,9.5,52.4,31.8,68.2,85.7,14.3,44.8,55.2
2021-22,Playoffs,MIA,Miami Heat,7,4,3,2.6,43.8,56.3,29.3,9.8,51.2,0.0,19.5,22.0,19.5,50.0,50.0,71.4,28.6,61.5,38.5
2021-22,Playoffs,DAL,Dallas Mavericks,7,3,4,3.0,41.9,58.1,26.1,4.3,58.7,0.0,15.2,13.0,21.7,16.7,83.3,77.8,22.2,53.3,46.7
2021-22,Playoffs,MIL,Milwaukee Bucks,5,3,2,3.3,66.7,33.3,62.5,6.3,9.4,9.4,28.1,12.5,56.3,40.0,60.0,100,0.0,45.5,54.5
2021-22,Playoffs,PHX,Phoenix Suns,4,3,1,2.5,66.7,33.3,56.3,18.8,9.4,6.3,34.4,12.5,37.5,44.4,55.6,100,0.0,50.0,50.0
2021-22,Playoffs,MIN,Minnesota Timberwolves,5,2,3,3.5,46.7,53.3,36.4,12.1,36.4,0.0,27.3,6.1,24.2,66.7,33.3,100,0.0,80.0,20.0
2021-22,Playoffs,PHI,Philadelphia 76ers,2,2,0,5.4,66.7,33.3,54.5,18.2,40.9,0.0,4.5,0.0,36.4,33.3,66.7,100,0.0,55.6,44.4
2021-22,Playoffs,UTA,Utah Jazz,5,2,3,4.1,66.7,33.3,50.0,9.1,20.5,0.0,29.5,9.1,40.9,36.4,63.6,100,0.0,50.0,50.0
2021-22,Playoffs,ATL,Atlanta Hawks,3,1,2,3.0,53.8,46.2,50.0,12.5,18.8,0.0,31.3,18.8,37.5,0.0,100,0.0,100,0.0,100
2021-22,Playoffs,CHI,Chicago Bulls,2,1,1,3.2,66.7,33.3,72.7,18.2,27.3,0.0,0.0,18.2,54.5,50.0,50.0,100,0.0,60.0,40.0
2021-22,Playoffs,DEN,Denver Nuggets,3,1,2,4.7,68.8,31.3,55.2,13.8,10.3,0.0,34.5,10.3,41.4,62.5,37.5,100,0.0,66.7,33.3
2021-22,Playoffs,NOP,New Orleans Pelicans,3,1,2,3.4,60.0,40.0,50.0,16.7,37.5,0.0,12.5,0.0,33.3,66.7,33.3,66.7,33.3,66.7,33.3
2021-22,Playoffs,BKN,Brooklyn Nets,4,0,4,2.4,61.5,38.5,60.0,60.0,30.0,0.0,10.0,20.0,0.0,0.0,100,0.0,100,0.0,100
2021-22,Playoffs,TOR,Toronto Raptors,1,0,1,10.1,50.0,50.0,28.6,14.3,64.3,0.0,7.1,14.3,14.3,0.0,100,100,0.0,60.0,40.0
2021-22,All+Star,Team LeBron,Team LeBron,1,1,0,12.0,38.1,61.9,56.0,32.0,36.0,8.0,8.0,0.0,24.0,57.1,42.9,33.3,66.7,50.0,50.0
2021-22,All+Star,Team Durant,Team Durant,1,0,1,12.0,52.6,47.4,42.1,0.0,31.6,0.0,26.3,0.0,42.1,50.0,50.0,100,0.0,66.7,33.3
2021-22,PlayIn,ATL,Atlanta Hawks,1,1,0,4.5,42.9,57.1,36.4,0.0,27.3,0.0,36.4,18.2,36.4,0.0,100,0.0,100,0.0,100
2021-22,PlayIn,BKN,Brooklyn Nets,1,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,PlayIn,MIN,Minnesota Timberwolves,1,1,0,4.2,37.5,62.5,28.6,14.3,42.9,21.4,28.6,14.3,14.3,0.0,100,50.0,50.0,25.0,75.0
2021-22,PlayIn,NOP,New Orleans Pelicans,1,1,0,4.8,60.0,40.0,42.9,14.3,42.9,0.0,14.3,0.0,28.6,66.7,33.3,100,0.0,80.0,20.0
2021-22,PlayIn,CLE,Cleveland Cavaliers,2,0,2,2.3,50.0,50.0,66.7,33.3,0.0,0.0,33.3,0.0,33.3,50.0,50.0,0.0,0.0,50.0,50.0
2021-22,PlayIn,LAC,LA Clippers,2,0,2,4.5,40.0,60.0,28.6,0.0,42.9,0.0,28.6,0.0,28.6,100,0.0,100,0.0,100,0.0
2022-23,Pre+Season,ORL,Orlando Magic,4,4,0,3.9,63.2,36.8,34.0,8.5,31.9,0.0,34.0,23.4,25.5,50.0,50.0,80.0,20.0,61.5,38.5
2022-23,Pre+Season,NOP,New Orleans Pelicans,3,3,0,3.1,60.0,40.0,53.3,0.0,20.0,0.0,26.7,30.0,53.3,37.5,62.5,50.0,50.0,40.0,60.0
2022-23,Pre+Season,GSW,Golden State Warriors,3,2,1,3.5,53.8,46.2,52.6,0.0,15.8,10.5,31.6,26.3,52.6,80.0,20.0,100,0.0,83.3,16.7
2022-23,Pre+Season,MIN,Minnesota Timberwolves,2,2,0,3.2,77.8,22.2,40.0,0.0,20.0,6.7,40.0,13.3,40.0,33.3,66.7,100,0.0,50.0,50.0
2022-23,Pre+Season,PHI,Philadelphia 76ers,2,2,0,4.2,66.7,33.3,52.2,0.0,13.0,8.7,34.8,13.0,52.2,16.7,83.3,0.0,100,14.3,85.7
2022-23,Pre+Season,TOR,Toronto Raptors,2,2,0,8.6,64.7,35.3,63.6,13.6,13.6,6.8,22.7,9.1,50.0,42.9,57.1,100,0.0,50.0,50.0
2022-23,Pre+Season,Adelaide 36ers,Adelaide 36ers,1,1,0,0.1,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0
2022-23,Pre+Season,CLE,Cleveland Cavaliers,3,1,2,3.4,68.0,32.0,72.7,18.2,27.3,18.2,0.0,18.2,54.5,25.0,75.0,100,0.0,40.0,60.0
2022-23,Pre+Season,DAL,Dallas Mavericks,2,1,1,2.7,45.5,54.5,40.0,0.0,60.0,13.3,0.0,13.3,40.0,66.7,33.3,100,0.0,83.3,16.7
2022-23,Pre+Season,DEN,Denver Nuggets,1,1,0,5.2,71.4,28.6,57.1,28.6,21.4,7.1,21.4,28.6,28.6,50.0,50.0,100,0.0,60.0,40.0
2022-23,Pre+Season,IND,Indiana Pacers,1,1,0,3.8,33.3,66.7,30.8,15.4,69.2,15.4,0.0,38.5,15.4,0.0,100,100,0.0,60.0,40.0
2022-23,Pre+Season,LAC,LA Clippers,2,1,1,4.4,52.6,47.4,22.2,0.0,66.7,11.1,11.1,44.4,22.2,50.0,50.0,100,0.0,83.3,16.7
2022-23,Pre+Season,LAL,Los Angeles Lakers,3,1,2,3.9,50.0,50.0,34.8,0.0,26.1,8.7,39.1,8.7,34.8,0.0,100,100,0.0,33.3,66.7
2022-23,Pre+Season,MEM,Memphis Grizzlies,3,1,2,3.7,50.0,50.0,48.5,6.1,36.4,18.2,15.2,30.3,42.4,62.5,37.5,100,0.0,75.0,25.0
2022-23,Pre+Season,MIA,Miami Heat,1,1,0,2.7,16.7,83.3,28.6,0.0,42.9,42.9,28.6,0.0,28.6,0.0,100,100,0.0,50.0,50.0
2022-23,Pre+Season,OKC,Oklahoma City Thunder,2,1,1,4.7,66.7,33.3,30.0,0.0,15.0,0.0,55.0,20.0,30.0,33.3,66.7,100,0.0,50.0,50.0
2022-23,Pre+Season,PHX,Phoenix Suns,4,1,3,3.2,62.5,37.5,35.7,7.1,32.1,7.1,32.1,32.1,28.6,80.0,20.0,100,0.0,87.5,12.5
2022-23,Pre+Season,SAC,Sacramento Kings,1,1,0,2.1,33.3,66.7,25.0,25.0,75.0,0.0,0.0,25.0,0.0,0.0,100,100,0.0,66.7,33.3
2022-23,Pre+Season,WAS,Washington Wizards,3,1,2,3.0,64.3,35.7,58.8,11.8,35.3,0.0,5.9,23.5,47.1,60.0,40.0,100,0.0,71.4,28.6
2022-23,Pre+Season,ATL,Atlanta Hawks,2,0,2,1.7,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0
2022-23,Pre+Season,BOS,Boston Celtics,2,0,2,8.6,57.6,42.4,62.5,6.3,9.4,6.3,28.1,6.3,56.3,70.0,30.0,100,0.0,72.7,27.3
2022-23,Pre+Season,CHA,Charlotte Hornets,2,0,2,3.5,57.1,42.9,66.7,0.0,0.0,0.0,33.3,33.3,66.7,100,0.0,0.0,0.0,100,0.0
2022-23,Pre+Season,CHI,Chicago Bulls,1,0,1,4.1,80.0,20.0,92.3,15.4,0.0,15.4,7.7,15.4,76.9,66.7,33.3,0.0,0.0,66.7,33.3
2022-23,Pre+Season,DET,Detroit Pistons,1,0,1,2.0,66.7,33.3,0.0,0.0,0.0,50.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,Pre+Season,MIL,Milwaukee Bucks,1,0,1,3.2,60.0,40.0,66.7,0.0,0.0,0.0,33.3,0.0,66.7,100,0.0,0.0,0.0,100,0.0
2022-23,Pre+Season,NYK,New York Knicks,1,0,1,3.8,42.9,57.1,40.0,0.0,60.0,0.0,0.0,0.0,40.0,100,0.0,100,0.0,100,0.0
2022-23,Pre+Season,POR,Portland Trail Blazers,1,0,1,3.8,60.0,40.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,100,0.0,0.0,0.0,100,0.0
2022-23,Pre+Season,SAS,San Antonio Spurs,2,0,2,4.7,63.2,36.8,92.3,15.4,0.0,15.4,7.7,15.4,76.9,50.0,50.0,0.0,0.0,50.0,50.0
2022-23,Regular+Season,MIA,Miami Heat,54,32,22,4.0,61.6,38.4,46.9,10.3,25.6,6.4,27.4,17.9,36.6,39.0,61.0,69.8,30.2,47.2,52.8
2022-23,Regular+Season,MIN,Minnesota Timberwolves,48,28,20,3.9,60.4,39.6,47.1,8.5,30.1,5.0,22.8,17.3,38.6,42.6,57.4,75.0,25.0,52.2,47.8
2022-23,Regular+Season,PHI,Philadelphia 76ers,45,28,17,3.9,61.6,38.4,39.5,9.9,31.1,8.9,29.4,13.1,29.6,55.0,45.0,81.0,19.0,63.9,36.1
2022-23,Regular+Season,MIL,Milwaukee Bucks,35,27,8,3.7,60.1,39.9,43.7,7.9,32.8,3.3,23.5,7.6,35.8,48.5,51.5,75.8,24.2,57.6,42.4
2022-23,Regular+Season,DAL,Dallas Mavericks,55,26,29,4.2,46.3,53.7,40.2,5.8,34.2,5.0,25.7,13.0,34.4,39.2,60.8,80.0,20.0,53.9,46.1
2022-23,Regular+Season,IND,Indiana Pacers,48,25,23,3.4,54.3,45.7,42.0,3.7,30.3,8.2,27.7,15.7,38.3,44.3,55.7,68.4,31.6,52.1,47.9
2022-23,Regular+Season,SAC,Sacramento Kings,44,25,19,4.2,66.4,33.6,50.8,9.4,25.4,8.3,23.8,15.7,41.3,27.1,72.9,83.7,16.3,41.3,58.7
2022-23,Regular+Season,BOS,Boston Celtics,37,24,13,4.6,53.0,47.0,39.9,6.7,33.4,6.5,26.7,7.3,33.2,40.3,59.7,86.0,14.0,56.7,43.3
2022-23,Regular+Season,BKN,Brooklyn Nets,40,24,16,3.4,54.7,45.3,40.2,9.9,36.2,7.1,23.5,14.6,30.3,35.4,64.6,84.6,15.4,53.8,46.2
2022-23,Regular+Season,CLE,Cleveland Cavaliers,45,24,21,3.8,65.5,34.5,49.0,7.6,27.8,6.0,23.2,16.1,41.4,47.8,52.2,50.0,50.0,48.4,51.6
2022-23,Regular+Season,LAL,Los Angeles Lakers,44,23,21,3.9,65.6,34.4,52.5,7.6,23.6,8.8,23.9,9.5,44.9,39.1,60.9,87.9,12.1,50.3,49.7
2022-23,Regular+Season,NYK,New York Knicks,45,23,22,4.4,64.3,35.7,48.0,4.5,22.9,7.0,29.1,11.4,43.5,31.8,68.2,70.6,29.4,41.1,58.9
2022-23,Regular+Season,UTA,Utah Jazz,52,23,29,3.8,56.0,44.0,40.9,3.3,32.5,6.7,26.6,10.4,37.6,40.0,60.0,88.7,11.3,56.9,43.1
2022-23,Regular+Season,DEN,Denver Nuggets,37,22,15,3.8,56.5,43.5,40.5,6.7,30.4,3.7,29.1,13.5,33.7,56.1,43.9,75.8,24.2,62.6,37.4
2022-23,Regular+Season,LAC,LA Clippers,42,22,20,3.3,65.0,35.0,50.7,13.7,23.1,5.4,26.2,12.8,37.0,47.2,52.8,85.2,14.8,56.0,44.0
2022-23,Regular+Season,MEM,Memphis Grizzlies,36,21,15,3.0,68.1,31.9,47.4,4.2,16.7,6.3,35.9,12.9,43.2,45.6,54.4,87.5,12.5,53.6,46.4
2022-23,Regular+Season,ATL,Atlanta Hawks,43,20,23,4.3,70.1,29.9,55.7,10.9,20.1,9.0,24.1,11.9,44.8,36.6,63.4,48.1,51.9,38.8,61.2
2022-23,Regular+Season,CHA,Charlotte Hornets,43,20,23,3.8,60.1,39.9,46.6,4.7,31.4,6.8,22.0,10.2,41.9,47.2,52.8,90.0,10.0,60.5,39.5
2022-23,Regular+Season,GSW,Golden State Warriors,41,20,21,4.2,47.3,52.7,39.2,8.2,43.3,8.2,17.4,12.5,31.1,48.6,51.4,83.0,17.0,63.2,36.8
2022-23,Regular+Season,ORL,Orlando Magic,44,19,25,3.4,64.3,35.7,49.0,9.1,21.4,6.0,29.6,16.8,39.9,36.0,64.0,80.0,20.0,45.9,54.1
2022-23,Regular+Season,TOR,Toronto Raptors,44,19,25,3.7,61.4,38.6,50.7,6.3,24.2,5.2,25.1,16.1,44.4,53.4,46.6,82.1,17.9,60.3,39.7
2022-23,Regular+Season,NOP,New Orleans Pelicans,37,17,20,4.1,70.9,29.1,54.8,12.2,21.6,6.9,23.5,23.5,42.7,48.5,51.5,96.2,3.8,58.4,41.6
2022-23,Regular+Season,OKC,Oklahoma City Thunder,43,17,26,3.9,68.9,31.1,53.7,4.0,21.4,7.1,24.9,16.6,49.7,38.3,61.7,84.0,16.0,47.9,52.1
2022-23,Regular+Season,PHX,Phoenix Suns,36,17,19,4.0,64.8,35.2,45.5,13.5,28.6,1.8,25.8,14.8,32.0,50.0,50.0,83.9,16.1,60.0,40.0
2022-23,Regular+Season,HOU,Houston Rockets,40,16,24,3.3,67.2,32.8,45.3,4.5,21.5,7.2,33.2,13.2,40.8,41.7,58.3,78.9,21.1,50.6,49.4
2022-23,Regular+Season,CHI,Chicago Bulls,38,15,23,4.7,67.8,32.2,54.3,13.1,18.8,10.3,26.9,15.6,41.2,39.8,60.2,84.0,16.0,48.1,51.9
2022-23,Regular+Season,POR,Portland Trail Blazers,36,15,21,4.1,58.9,41.1,41.3,5.5,29.2,8.5,29.5,13.1,35.9,44.1,55.9,78.1,21.9,55.0,45.0
2022-23,Regular+Season,WAS,Washington Wizards,41,15,26,3.6,61.7,38.3,49.3,9.3,21.0,5.0,29.7,8.3,40.0,31.1,68.9,66.7,33.3,38.9,61.1
2022-23,Regular+Season,DET,Detroit Pistons,37,11,26,3.9,54.7,45.3,33.3,6.8,36.7,2.4,29.9,11.2,26.5,44.9,55.1,72.2,27.8,56.5,43.5
2022-23,Regular+Season,SAS,San Antonio Spurs,28,11,17,4.0,68.0,32.0,50.6,6.9,21.9,10.3,27.5,13.3,43.8,45.8,54.2,94.1,5.9,56.6,43.4
2022-23,Playoffs,DEN,Denver Nuggets,12,8,4,3.0,67.8,32.2,51.1,4.4,16.7,4.4,32.2,7.8,46.7,73.9,26.1,40.0,60.0,67.9,32.1
2022-23,Playoffs,MIA,Miami Heat,11,7,4,3.5,58.1,41.9,44.0,16.0,18.0,6.0,38.0,16.0,28.0,31.8,68.2,50.0,50.0,35.7,64.3
2022-23,Playoffs,BOS,Boston Celtics,11,5,6,3.6,43.9,56.1,39.1,0.0,37.9,3.4,23.0,9.2,39.1,64.7,35.3,63.6,36.4,64.3,35.7
2022-23,Playoffs,LAL,Los Angeles Lakers,7,4,3,4.5,52.2,47.8,42.6,3.3,24.6,9.8,32.8,13.1,39.3,30.8,69.2,60.0,40.0,38.9,61.1
2022-23,Playoffs,PHX,Phoenix Suns,6,4,2,2.6,65.4,34.6,41.9,9.3,20.9,11.6,37.2,25.6,32.6,77.8,22.2,100,0.0,83.3,16.7
2022-23,Playoffs,NYK,New York Knicks,5,3,2,3.0,52.0,48.0,31.8,4.5,34.1,0.0,34.1,11.4,27.3,14.3,85.7,40.0,60.0,25.0,75.0
2022-23,Playoffs,PHI,Philadelphia 76ers,5,3,2,4.8,65.8,34.2,49.1,11.3,28.3,13.2,22.6,15.1,37.7,23.1,76.9,40.0,60.0,27.8,72.2
2022-23,Playoffs,ATL,Atlanta Hawks,4,2,2,2.8,57.9,42.1,17.4,8.7,52.2,0.0,30.4,21.7,8.7,0.0,100,0.0,100,0.0,100
2022-23,Playoffs,GSW,Golden State Warriors,6,2,4,4.2,42.2,57.8,40.8,12.2,49.0,4.1,10.2,24.5,28.6,50.0,50.0,87.5,12.5,66.7,33.3
2022-23,Playoffs,SAC,Sacramento Kings,4,2,2,4.4,69.7,30.3,40.8,8.2,30.6,12.2,28.6,18.4,32.7,40.0,60.0,80.0,20.0,53.3,46.7
2022-23,Playoffs,LAC,LA Clippers,3,1,2,3.0,35.3,64.7,24.0,8.0,36.0,12.0,40.0,12.0,16.0,66.7,33.3,100,0.0,83.3,16.7
2022-23,Playoffs,MIN,Minnesota Timberwolves,4,1,3,3.2,45.5,54.5,35.3,0.0,52.9,0.0,11.8,17.6,35.3,50.0,50.0,83.3,16.7,66.7,33.3
2022-23,Playoffs,BKN,Brooklyn Nets,1,0,1,5.1,75.0,25.0,80.0,0.0,0.0,40.0,20.0,40.0,80.0,50.0,50.0,0.0,0.0,50.0,50.0
2022-23,Playoffs,CLE,Cleveland Cavaliers,1,0,1,4.3,71.4,28.6,80.0,0.0,0.0,40.0,20.0,40.0,80.0,50.0,50.0,0.0,0.0,50.0,50.0
2022-23,Playoffs,MEM,Memphis Grizzlies,2,0,2,6.4,55.6,44.4,52.6,10.5,31.6,21.1,15.8,31.6,42.1,60.0,40.0,100,0.0,71.4,28.6
2022-23,Playoffs,MIL,Milwaukee Bucks,2,0,2,6.2,68.4,31.6,41.7,0.0,25.0,0.0,33.3,8.3,41.7,60.0,40.0,100,0.0,71.4,28.6
2022-23,PlayIn,CHI,Chicago Bulls,2,1,1,4.7,73.3,26.7,52.6,21.1,15.8,0.0,31.6,0.0,31.6,40.0,60.0,100,0.0,50.0,50.0
2022-23,PlayIn,LAL,Los Angeles Lakers,1,1,0,10.1,66.7,33.3,33.3,0.0,50.0,0.0,16.7,38.9,33.3,66.7,33.3,66.7,33.3,66.7,33.3
2022-23,PlayIn,MIA,Miami Heat,1,1,0,4.3,60.0,40.0,33.3,16.7,25.0,0.0,41.7,0.0,16.7,0.0,100,100,0.0,33.3,66.7
2022-23,PlayIn,OKC,Oklahoma City Thunder,1,1,0,5.0,66.7,33.3,35.3,0.0,0.0,11.8,64.7,23.5,35.3,33.3,66.7,0.0,0.0,33.3,66.7
2022-23,PlayIn,MIN,Minnesota Timberwolves,1,0,1,10.1,50.0,50.0,57.1,0.0,0.0,28.6,42.9,28.6,57.1,50.0,50.0,0.0,0.0,50.0,50.0
2022-23,PlayIn,NOP,New Orleans Pelicans,1,0,1,5.0,77.8,22.2,50.0,33.3,25.0,0.0,25.0,0.0,16.7,33.3,66.7,100,0.0,50.0,50.0
2022-23,PlayIn,TOR,Toronto Raptors,1,0,1,5.1,58.3,41.7,50.0,0.0,25.0,0.0,25.0,0.0,50.0,0.0,100,0.0,100,0.0,100
2023-24,Pre+Season,ATL,Atlanta Hawks,5,3,2,1.4,70.0,30.0,47.1,11.8,35.3,0.0,17.6,35.3,35.3,50.0,50.0,100,0.0,66.7,33.3
